,ID,NM_LOCALID,LONG,LAT,ALT,UF_SIGLA,NM_REGIAO,REGIAO_SIGLA,UF
0,12,ALDEIA INDÍGENA SURUÍ - LINHA 14,-61.180935111745,-11.1906203464975,256.534383,RO,Norte,N,Rondônia
1,13,ALDEIA INDÍGENA - LINHA 14,-61.1763712958385,-11.2318777790011,258.142759,RO,Norte,N,Rondônia
2,14,ALDEIA INDÍGENA - LINHA 12,-61.2489909815248,-11.2206103219691,205.526414,RO,Norte,N,Rondônia
3,15,ALDEIA INDÍGENA - LINHA 11,-61.3052547594719,-11.1758443437912,227.287546,RO,Norte,N,Rondônia
4,16,ALDEIA INDÍGENA - LINHA 10,-61.3227495187781,-11.0959001305961,197.418105,RO,Norte,N,Rondônia
5,17,ALDEIA INDÍGENA - LINHA 9,-61.3603653386002,-11.0913580683086,215.455648,RO,Norte,N,Rondônia
6,18,ALDEIA INDÍGENA - LINHA 8,-61.4108712814245,-11.0827156291769,255.892437,RO,Norte,N,Rondônia
7,33,POSTO INDÍGENA SANTO ANDRÉ,-64.7530566854107,-10.5042853487987,223.615191,RO,Norte,N,Rondônia
8,34,POSTO INDÍGENA TANAJURA,-65.1837372640973,-11.047600215094,148.192506,RO,Norte,N,Rondônia
9,149,ALDEIA INDÍGENA TI KAXINAUA SERINGAL DO CURRALINHO,-70.4181961482918,-8.48911087779524,220.618428,AC,Norte,N,Acre
10,152,ALDEIA INDÍGENA TI NAWA,-73.4976133363757,-7.57851257736407,245.488524,AC,Norte,N,Acre
11,173,ALDEIA INDÍGENA TI MANCHINERI DO SERINGAL GUANABARA,-69.9120719175229,-10.2804618242691,268.80702,AC,Norte,N,Acre
12,174,ALDEIA INDÍGENA JAMINAWA DO RIO CAETÉ,-69.2380860007901,-9.24630182483701,198.532279,AC,Norte,N,Acre
13,176,ALDEIA INDÍGENA KAXINAWÁ SERINGAL CURRALINHO,-70.687267064393,-8.3790878787292,231.796717,AC,Norte,N,Acre
14,186,MARAJÁ,-64.8282784717324,-3.17841123488637,48.78166,AM,Norte,N,Amazonas
15,187,ALDEIA INDÍGENA IGARAPÉ GRANDE,-64.8680651102341,-3.20583967378665,71.946204,AM,Norte,N,Amazonas
16,188,ALDEIA INDÍGENA MÉRIA,-64.8561728955643,-3.20224252079928,44.187206,AM,Norte,N,Amazonas
17,189,ALDEIA INDÍGENA MÉRIA II,-64.8509787054666,-3.20397965161677,44.648318,AM,Norte,N,Amazonas
18,192,ALDEIA INDÍGENA CANIMARÚ,-68.2302377260909,-3.4017496183489,55.128739,AM,Norte,N,Amazonas
19,193,ALDEIA INDÍGENA BOM PASTOR,-68.2288849212397,-3.40609158885555,58.158937,AM,Norte,N,Amazonas
20,194,ALDEIA INDÍGENA NOVA GALILÉIA,-68.2386840561796,-3.39333384070077,52.963846,AM,Norte,N,Amazonas
21,195,ALDEIA INDÍGENA SANTO INÁCIO,-68.2122500335102,-3.44504021158325,62.555279,AM,Norte,N,Amazonas
22,196,ALDEIA INDÍGENA VILA TAMBAQUI,-68.2171622246706,-3.46811898217561,63.166788,AM,Norte,N,Amazonas
23,197,ALDEIA INDÍGENA NOVA ALEGRIA,-68.2354753775423,-3.39917446371974,66.125161,AM,Norte,N,Amazonas
24,198,ALDEIA INDÍGENA UMARIRANA,-68.5752481015451,-3.40681828402466,52.0,AM,Norte,N,Amazonas
25,199,ALDEIA INDÍGENA NOVA ESPERANÇA,-68.4534156689937,-3.3978695055345,60.876157,AM,Norte,N,Amazonas
26,200,ALDEIA INDÍGENA SÃO FRANCISCO DO CANIMARI,-68.3534441926198,-3.38734983176463,66.070185,AM,Norte,N,Amazonas
27,201,ALDEIA INDÍGENA MARAITÁ,-68.3587547285675,-3.30675515354482,56.401585,AM,Norte,N,Amazonas
28,202,ALDEIA INDÍGENA PALMEIRA DO NORTE,-68.3319611158924,-3.26159172846233,60.455441,AM,Norte,N,Amazonas
29,206,ALDEIA INDÍGENA SÃO JOSÉ,-61.5048688843994,-3.67666966746183,11.0,AM,Norte,N,Amazonas
30,207,ALDEIA INDÍGENA EWARE,-61.5017985053345,-3.67481240597908,11.0,AM,Norte,N,Amazonas
31,208,ALDEIA INDÍGENA SANTA LUZIA,-61.4831649544296,-3.66697708409872,11.0,AM,Norte,N,Amazonas
32,213,ALDEIA INDÍGENA CURUBUS,-70.8919436661041,-4.85343955710594,129.872217,AM,Norte,N,Amazonas
33,214,ALDEIA INDÍGENA MAIURUNAS I,-73.3057904289413,-6.69660510960106,189.154668,AM,Norte,N,Amazonas
34,215,ALDEIA INDÍGENA MAIURUNAS II,-73.1339541475921,-6.56292797868979,186.835905,AM,Norte,N,Amazonas
35,218,ALDEIA INDÍGENA IRARI,-70.961389933703,-4.38170464718572,78.793914,AM,Norte,N,Amazonas
36,219,ALDEIA INDÍGENA SÃO LUÍS,-71.3038271716914,-4.45458955208539,81.166727,AM,Norte,N,Amazonas
37,220,ALDEIA INDÍGENA FLORES VELHA,-71.3878895415484,-4.54092914640516,108.060949,AM,Norte,N,Amazonas
38,221,ALDEIA INDÍGENA MAIA,-71.4723547472077,-4.69273410616409,84.439161,AM,Norte,N,Amazonas
39,222,ALDEIA INDÍGENA FLORES,-71.5616864513219,-4.86033884218456,91.0,AM,Norte,N,Amazonas
40,223,ALDEIA INDÍGENA PEDRO LOPES,-71.7454739716333,-5.00228556923399,96.501235,AM,Norte,N,Amazonas
41,224,ALDEIA INDÍGENA FRUTA PÃO,-71.9445673890329,-5.191971564127,99.128359,AM,Norte,N,Amazonas
42,225,ALDEIA INDÍGENA TERRINHA,-72.1686879832848,-5.42079489067628,115.336943,AM,Norte,N,Amazonas
43,226,ALDEIA INDÍGENA SOLES,-72.8596720962596,-5.26944810964899,108.48224,AM,Norte,N,Amazonas
44,227,ALDEIA INDÍGENA JAQUIRANA,-72.9615717748577,-5.66008242825753,114.666638,AM,Norte,N,Amazonas
45,228,ALDEIA INDÍGENA PIN LOBO,-72.9741820839162,-5.73448474228991,124.235514,AM,Norte,N,Amazonas
46,229,ALDEIA INDÍGENA VOLTA GRANDE,-72.0574056677478,-5.69534741063363,112.658984,AM,Norte,N,Amazonas
47,230,ALDEIA INDÍGENA MALOCA DO PAULINHO,-72.0974086443323,-5.7900278285302,116.674266,AM,Norte,N,Amazonas
48,231,ALDEIA INDÍGENA SÃO SEBASTIÃO,-72.1010877584717,-5.79868888455383,110.543684,AM,Norte,N,Amazonas
49,232,ALDEIA INDÍGENA MORADA NOVA,-72.6682872282104,-6.49145512677176,148.102644,AM,Norte,N,Amazonas
50,233,ALDEIA INDÍGENA PIN MARONAL,-72.7178722501887,-6.62086844851737,167.768608,AM,Norte,N,Amazonas
51,234,ALDEIA INDÍGENA ALEGRIA,-72.126747753344,-6.80613043366563,150.224836,AM,Norte,N,Amazonas
52,235,ALDEIA INDÍGENA PRAIA,-72.1549955583749,-6.81190656704973,150.622324,AM,Norte,N,Amazonas
53,236,ALDEIA INDÍGENA VIDA NOVA,-72.1703767458049,-6.81075407121622,158.181115,AM,Norte,N,Amazonas
54,237,ALDEIA INDÍGENA CARNEIRO,-72.1814724371559,-6.81835781591659,165.854153,AM,Norte,N,Amazonas
55,238,ALDEIA INDÍGENA LIBERDADE,-72.2050937012877,-6.83285266736109,161.985649,AM,Norte,N,Amazonas
56,239,ALDEIA INDÍGENA MARCIO LIMA,-72.2211227199729,-6.85756313276177,174.652865,AM,Norte,N,Amazonas
57,240,ALDEIA INDÍGENA PAULINHO,-72.2243855850508,-6.8740714373709,159.006648,AM,Norte,N,Amazonas
58,241,ALDEIA INDÍGENA PARANÁ,-72.2371440492345,-6.8875385891507,165.354265,AM,Norte,N,Amazonas
59,242,ALDEIA INDÍGENA AGUA BRANCA,-72.2501890117433,-6.90914755056421,184.28698,AM,Norte,N,Amazonas
60,243,ALDEIA INDÍGENA PENTIAQUINO,-71.8750678845349,-6.62192547132326,152.106156,AM,Norte,N,Amazonas
61,244,ALDEIA INDÍGENA RIO NOVO,-71.7158044459106,-6.38089699357476,144.279124,AM,Norte,N,Amazonas
62,245,ALDEIA INDÍGENA AURÉLIO,-71.4368729209752,-5.80301561549106,129.584892,AM,Norte,N,Amazonas
63,246,ALDEIA INDÍGENA BEIJA,-71.1921031720734,-5.47661158996527,121.059185,AM,Norte,N,Amazonas
64,247,ALDEIA INDÍGENA LAMEIRÃO,-70.6176895324494,-4.19632355225802,82.260006,AM,Norte,N,Amazonas
65,248,ALDEIA INDÍGENA SÃO RAIMUNDO,-70.5711285390355,-4.21287487527941,77.348492,AM,Norte,N,Amazonas
66,249,ALDEIA INDÍGENA SANTA TEREZA,-70.5455961210623,-4.13985433253803,78.145919,AM,Norte,N,Amazonas
67,250,ALDEIA INDÍGENA JABURU,-70.4388288734918,-4.16259092506221,77.2029,AM,Norte,N,Amazonas
68,251,ALDEIA INDÍGENA PIRAPITINGA,-70.3930126281327,-4.14198456525125,84.100989,AM,Norte,N,Amazonas
69,252,ALDEIA INDÍGENA PALMARI,-70.2961070764626,-4.29620194127382,110.993173,AM,Norte,N,Amazonas
70,253,ALDEIA INDÍGENA FRENTE DE PROTEÇÃO ETNOA,-70.2599318549075,-4.65421713805327,77.84729,AM,Norte,N,Amazonas
71,254,ALDEIA INDÍGENA VALENCIA,-70.1967108843066,-4.7670464335608,86.623514,AM,Norte,N,Amazonas
72,255,ALDEIA INDÍGENA REMANCINHO,-70.6138340070582,-5.96336963903696,106.661032,AM,Norte,N,Amazonas
73,256,ALDEIA INDÍGENA ESTREITO,-70.622976723706,-5.97915064431793,112.720221,AM,Norte,N,Amazonas
74,257,ALDEIA INDÍGENA PANEMA,-70.6138324373412,-6.06989128045197,127.755503,AM,Norte,N,Amazonas
75,258,ALDEIA INDÍGENA ARARA,-70.5960505159706,-6.11815277351654,117.786092,AM,Norte,N,Amazonas
76,259,ALDEIA INDÍGENA BEIJA FLOR,-70.5938486085362,-6.17480928334121,127.29531,AM,Norte,N,Amazonas
77,260,ALDEIA INDÍGENA MASSAPÊ,-70.605528331626,-6.23770293589963,132.553872,AM,Norte,N,Amazonas
78,261,ALDEIA INDÍGENA ARROMBADO,-70.6365878740488,-6.2691251289137,145.759239,AM,Norte,N,Amazonas
79,262,ALDEIA INDÍGENA KUMARU,-70.7869274509382,-6.4020265210033,152.125856,AM,Norte,N,Amazonas
80,266,ALDEIA INDÍGENA PARACUUBA,-59.0756031365965,-3.54346684441035,44.026427,AM,Norte,N,Amazonas
81,267,ALDEIA INDÍGENA PADRE,-59.1904172640773,-3.74850161447038,34.009725,AM,Norte,N,Amazonas
82,268,ALDEIA INDÍGENA SÃO PEDRO,-59.2498294436087,-3.73385813529423,17.527621,AM,Norte,N,Amazonas
83,269,ALDEIA INDÍGENA TRINCHEIRA,-59.2551397663311,-3.71725444275272,32.90705,AM,Norte,N,Amazonas
84,270,ALDEIA INDÍGENA NATAL,-59.2219996137303,-3.5617734453347,20.761136,AM,Norte,N,Amazonas
85,271,ALDEIA INDÍGENA CUIA,-59.2045309247329,-3.52502110304942,33.670751,AM,Norte,N,Amazonas
86,272,ALDEIA INDÍGENA TI GUAPENU,-59.1800829368756,-3.51322316686385,31.83293,AM,Norte,N,Amazonas
87,273,ALDEIA INDÍGENA SÃO FELIX,-59.1956790886855,-3.54619112589913,25.130947,AM,Norte,N,Amazonas
88,274,ALDEIA INDÍGENA LIMÃO,-59.9578016043408,-4.2396489617848,26.379766,AM,Norte,N,Amazonas
89,275,ALDEIA INDÍGENA JOSEFA,-59.1580235816586,-3.82102332407192,21.287366,AM,Norte,N,Amazonas
90,276,ALDEIA INDÍGENA TI MURATUBA,-59.6123605625171,-3.86136372854645,39.178584,AM,Norte,N,Amazonas
91,277,ALDEIA INDÍGENA TI CAPIVARA,-59.40873972682,-3.62261729874301,21.347712,AM,Norte,N,Amazonas
92,278,ALDEIA INDÍGENA PANTALEÃO,-59.1437441437311,-3.58890571902954,22.17175,AM,Norte,N,Amazonas
93,282,ALDEIA INDÍGENA TI PONCIANO,-59.4626363027696,-3.53361291743785,29.992811,AM,Norte,N,Amazonas
94,283,ALDEIA INDÍGENA PATAUÁ,-59.3150462104198,-3.43229556735737,29.126907,AM,Norte,N,Amazonas
95,284,ALDEIA INDÍGENA TI MURITINGA,-59.2493159675594,-3.39872347780412,20.006354,AM,Norte,N,Amazonas
96,285,ALDEIA INDÍGENA TI JAUARY,-59.0573641392889,-3.39700216366557,8.997694,AM,Norte,N,Amazonas
97,288,ALDEIA INDÍGENA COMIXIPIWEI,-63.519311996997,1.31714354679774,117.864287,AM,Norte,N,Amazonas
98,289,ALDEIA INDÍGENA ETEWEXIBIWEI,-63.8182037521115,1.62003521565524,117.157693,AM,Norte,N,Amazonas
99,290,ALDEIA INDÍGENA DEMINI,-63.6544761897904,1.6245514143471,115.31882,AM,Norte,N,Amazonas
100,291,ALDEIA INDÍGENA RAXASI,-63.5950933836304,1.72459844629179,123.17675,AM,Norte,N,Amazonas
101,292,ALDEIA INDÍGENA WANABIU,-63.7812359011755,1.80200657031438,160.869372,AM,Norte,N,Amazonas
102,293,ALDEIA INDÍGENA LAHARABI,-63.9202296635317,1.75027449876511,141.495442,AM,Norte,N,Amazonas
103,294,ALDEIA INDÍGENA COHEREBI,-63.9234779533646,1.76152818911249,143.638684,AM,Norte,N,Amazonas
104,295,ALDEIA INDÍGENA MARAXIBORA,-63.5346898456867,1.66176957218998,110.537798,AM,Norte,N,Amazonas
105,296,ALDEIA INDÍGENA CAXITAL,-63.5990446932186,1.75008299034171,124.309101,AM,Norte,N,Amazonas
106,297,ALDEIA INDÍGENA ABIAHIK,-63.612813121396,1.81726061205545,120.39759,AM,Norte,N,Amazonas
107,298,ALDEIA INDÍGENA KOIOBI,-63.6334319130838,1.80307025499824,125.293849,AM,Norte,N,Amazonas
108,301,VILA MOLONGOTUBA,-56.9678740778229,-3.37468807856681,22.903668,AM,Norte,N,Amazonas
109,302,VILA PONTA ALEGRE,-57.0716331829843,-3.28506794804743,17.078931,AM,Norte,N,Amazonas
110,303,ALDEIA INDÍGENA GUARANATUBA,-57.1060604558348,-3.25727115409637,30.147182,AM,Norte,N,Amazonas
111,304,ALDEIA INDÍGENA ARATICUM,-57.047759637237,-3.3094889879428,22.961356,AM,Norte,N,Amazonas
112,305,ALDEIA INDÍGENA BOA VISTA,-57.0254734801472,-3.33528794321258,22.4606,AM,Norte,N,Amazonas
113,306,ALDEIA INDÍGENA SÃO JOSÉ,-56.9275237861078,-3.45171848392903,35.538489,AM,Norte,N,Amazonas
114,307,ALDEIA INDÍGENA MIRITUBA,-56.9156137713725,-3.47135726438951,26.219048,AM,Norte,N,Amazonas
115,308,ALDEIA INDÍGENA TABATINGA,-56.88658981141,-3.49305796439009,19.510168,AM,Norte,N,Amazonas
116,309,ALDEIA INDÍGENA LIMOAL,-56.9097732756582,-3.47010671679024,9.478594,AM,Norte,N,Amazonas
117,310,ALDEIA INDÍGENA PONTA ALTA,-56.9095296889626,-3.46578971677283,13.441991,AM,Norte,N,Amazonas
118,311,ALDEIA INDÍGENA SIMÃO,-56.930004399943,-3.40976224552043,10.276323,AM,Norte,N,Amazonas
119,312,ALDEIA INDÍGENA BEM-TE-VI,-56.9562528137151,-3.38794417330859,23.119872,AM,Norte,N,Amazonas
120,313,ALDEIA INDÍGENA SÃO GABRIEL,-57.0068677366721,-3.36037112554988,16.381946,AM,Norte,N,Amazonas
121,314,ALDEIA INDÍGENA FÉ EM DEUS,-56.9283497253363,-3.35220993438691,23.631803,AM,Norte,N,Amazonas
122,315,ALDEIA INDÍGENA NOVO RETIRO,-56.8784085263622,-3.35766565286862,31.900504,AM,Norte,N,Amazonas
123,316,ALDEIA INDÍGENA NOVA SATERÉ,-56.9536726240388,-3.34118181495686,43.699899,AM,Norte,N,Amazonas
124,317,ALDEIA INDÍGENA NOVA UNIÃO,-57.0059063059187,-3.3343086865047,43.420704,AM,Norte,N,Amazonas
125,318,ALDEIA INDÍGENA CASTANHAL,-57.0173289307648,-3.30700714176299,23.650504,AM,Norte,N,Amazonas
126,319,ALDEIA INDÍGENA SANTA FÉ,-57.0247965527756,-3.28588658644327,24.455227,AM,Norte,N,Amazonas
127,320,ALDEIA INDÍGENA SÃO JOÃO,-56.9640591539493,-3.37900987898662,28.243637,AM,Norte,N,Amazonas
128,330,ALDEIA INDÍGENA FEIJOAL,-69.5367410213396,-4.29645573106832,72.948585,AM,Norte,N,Amazonas
129,331,ALDEIA INDÍGENA LAURO SODRÉ,-69.9342393588527,-4.40147208162984,72.245711,AM,Norte,N,Amazonas
130,332,ALDEIA INDÍGENA SÃO JOÃO DE VENEZA,-69.9415789968083,-4.39987702083806,75.721728,AM,Norte,N,Amazonas
131,333,ALDEIA INDÍGENA GUANABARA III,-69.9259482115839,-4.40415418213785,72.887299,AM,Norte,N,Amazonas
132,334,ALDEIA INDÍGENA PORTO ESPIRITUAL,-69.8648426431414,-4.40560363280896,74.966004,AM,Norte,N,Amazonas
133,335,ALDEIA INDÍGENA SÃO LUIS,-69.9183885079104,-4.40534204052671,72.309414,AM,Norte,N,Amazonas
134,336,ALDEIA INDÍGENA NOVA VIDA,-69.8595777280284,-4.40543938817775,69.136329,AM,Norte,N,Amazonas
135,337,ALDEIA INDÍGENA NOVO ORIENTE,-69.9192564236239,-4.40765473727626,76.522947,AM,Norte,N,Amazonas
136,338,ALDEIA INDÍGENA NOVA TERRA,-69.8927439106305,-4.40813191565383,82.816451,AM,Norte,N,Amazonas
137,339,ALDEIA INDÍGENA GUANABARA II,-69.9099042930277,-4.40636346052788,72.540607,AM,Norte,N,Amazonas
138,340,ALDEIA INDÍGENA SÃO SEBASTIÃO,-69.8959286054465,-4.40822968626824,87.673486,AM,Norte,N,Amazonas
139,341,ALDEIA INDÍGENA NOVA UNIÃO,-69.8871831269402,-4.40896573591875,72.004806,AM,Norte,N,Amazonas
140,342,ALDEIA INDÍGENA CIDADE NOVA,-69.5504095275945,-4.30536722190323,75.875816,AM,Norte,N,Amazonas
141,343,ALDEIA INDÍGENA SANTO ANTONIO,-69.9933243958657,-4.37809586396923,63.360792,AM,Norte,N,Amazonas
142,344,ALDEIA INDÍGENA NOVA ALIANÇA,-69.6094887912616,-4.3491838137633,80.920659,AM,Norte,N,Amazonas
143,345,ALDEIA INDÍGENA BOM PASTOR I,-69.6424641691845,-4.36970209008954,71.626547,AM,Norte,N,Amazonas
144,346,ALDEIA INDÍGENA SÃO LEOPOLDO,-69.7062067320655,-4.38399453664364,76.56485,AM,Norte,N,Amazonas
145,347,ALDEIA INDÍGENA NOVO PORTO LIMA,-69.7282325114337,-4.37258755364085,74.426578,AM,Norte,N,Amazonas
146,348,ALDEIA INDÍGENA SÃO FRANCISCO,-69.7420440077386,-4.3759117029178,78.21612,AM,Norte,N,Amazonas
147,349,ALDEIA INDÍGENA BANANEIRA,-70.5810334899381,-5.93844611804041,120.590783,AM,Norte,N,Amazonas
148,350,ALDEIA INDÍGENA SANTA RITA,-69.9786274968381,-4.38624977769577,73.263765,AM,Norte,N,Amazonas
149,351,ALDEIA INDÍGENA NOVO PARAÍSO,-69.9877997331113,-4.33139535409429,77.517547,AM,Norte,N,Amazonas
150,352,ALDEIA INDÍGENA CORDEIRO,-70.6081550815767,-6.07537732469921,113.130519,AM,Norte,N,Amazonas
151,353,ALDEIA INDÍGENA ALZIRA,-70.7721977967676,-6.39690783267382,137.648541,AM,Norte,N,Amazonas
152,354,ALDEIA INDÍGENA BOM INTENTO,-70.0040890812807,-4.348096859163,68.872785,AM,Norte,N,Amazonas
153,355,ALDEIA INDÍGENA FILADÉLFIA,-69.9928244773714,-4.38383595262972,70.809051,AM,Norte,N,Amazonas
154,356,ALDEIA INDÍGENA BOM CAMINHO,-69.987912905163,-4.38358050675104,66.805636,AM,Norte,N,Amazonas
155,357,ALDEIA INDÍGENA TRÊS BOCAS,-70.594704695506,-6.08771008521747,122.61051,AM,Norte,N,Amazonas
156,358,ALDEIA INDÍGENA PORTO CORDEIRINHO,-69.994805005598,-4.38631799395227,75.044629,AM,Norte,N,Amazonas
157,362,ALDEIA INDÍGENA BOA SORTE,-61.3047107902868,-3.82053059314544,26.968529,AM,Norte,N,Amazonas
158,363,ALDEIA INDÍGENA SUUMA,-61.2985581436987,-3.82114852979869,23.467769,AM,Norte,N,Amazonas
159,364,ALDEIA INDÍGENA TERRA NOVA,-62.4736345688628,-4.61229697327627,48.99698,AM,Norte,N,Amazonas
160,365,ALDEIA INDÍGENA VILA NOVA,-62.487918777831,-4.636812502948,50.23799,AM,Norte,N,Amazonas
161,366,ALDEIA INDÍGENA JOARI,-62.4751677645919,-4.6592458851097,47.50867,AM,Norte,N,Amazonas
162,367,ALDEIA INDÍGENA TERRA VERMELHA,-62.3165907640895,-4.7114583368467,48.088305,AM,Norte,N,Amazonas
163,368,ALDEIA INDÍGENA NOSSA SENHORA DE FÁTIMA,-62.0766710798837,-4.40562902236266,12.0,AM,Norte,N,Amazonas
164,369,ALDEIA INDÍGENA ITABOCA,-62.8082325919139,-4.77178213601425,56.350846,AM,Norte,N,Amazonas
165,376,ALDEIA INDÍGENA KAMICUÃ,-67.4112036195643,-8.7367329964693,135.746827,AM,Norte,N,Amazonas
166,379,ALDEIA INDÍGENA TI LAGO DO LIMÃO,-59.9248516448291,-4.25735230237791,46.148084,AM,Norte,N,Amazonas
167,384,ALDEIA INDÍGENA ARARY,-59.9558186078293,-4.74724865743775,19.362831,AM,Norte,N,Amazonas
168,385,ALDEIA INDÍGENA BOCA DO ARARY,-59.9502909353961,-4.82115349891294,19.25052,AM,Norte,N,Amazonas
169,386,ALDEIA INDÍGENA LAGUINHO,-58.9948164616797,-3.98159233581177,22.366729,AM,Norte,N,Amazonas
170,387,ALDEIA INDÍGENA LARANJAL,-58.9530561873767,-3.99912894690986,21.987453,AM,Norte,N,Amazonas
171,388,ALDEIA INDÍGENA MUCAJÁ,-58.923149431252,-3.9627533084077,9.0,AM,Norte,N,Amazonas
172,389,ALDEIA INDÍGENA SORVAL,-58.882190343817,-3.95452634538745,9.0,AM,Norte,N,Amazonas
173,390,ALDEIA INDÍGENA VARRE VENTO,-58.8322461546325,-3.94975589054106,9.0,AM,Norte,N,Amazonas
174,391,ALDEIA INDÍGENA VILA BATISTA,-58.9326458968424,-4.04716446046262,21.983133,AM,Norte,N,Amazonas
175,392,ALDEIA INDÍGENA VILA NOVA,-58.9351984918707,-4.09899749606689,9.0,AM,Norte,N,Amazonas
176,393,ALDEIA INDÍGENA PARANÁ,-59.1477282548127,-4.09938475007557,12.0,AM,Norte,N,Amazonas
177,394,ALDEIA INDÍGENA KWATA,-59.2713008983577,-4.22730351146608,12.0,AM,Norte,N,Amazonas
178,395,ALDEIA INDÍGENA FRONTEIRAS,-59.2147271149638,-4.26414714104472,22.92715,AM,Norte,N,Amazonas
179,396,ALDEIA INDÍGENA ARU,-59.2553855898794,-4.37294188604368,44.107854,AM,Norte,N,Amazonas
180,397,ALDEIA INDÍGENA COBRAS,-59.1699654436845,-4.5235486696984,39.320548,AM,Norte,N,Amazonas
181,398,ALDEIA INDÍGENA NITERÓI,-59.3294913459047,-4.72842714837754,48.610259,AM,Norte,N,Amazonas
182,399,ALDEIA INDÍGENA MAMÁ,-59.417382080218,-4.59780602442171,24.732024,AM,Norte,N,Amazonas
183,400,ALDEIA INDÍGENA SAPUCAIA,-60.3497480494501,-4.49347654453593,35.906561,AM,Norte,N,Amazonas
184,401,ALDEIA INDÍGENA TAPAGEM,-60.4174886928207,-4.50386595278226,36.37746,AM,Norte,N,Amazonas
185,402,ALDEIA INDÍGENA DO FORNO,-60.174559273094,-4.4590178414211,25.383434,AM,Norte,N,Amazonas
186,403,ALDEIA INDÍGENA PIRANHA,-60.2318136563443,-4.51784660708207,17.034228,AM,Norte,N,Amazonas
187,404,ALDEIA INDÍGENA PACOVÃ,-60.1044449061005,-4.44380311001458,22.487171,AM,Norte,N,Amazonas
188,410,ALDEIA INDÍGENA BANAWA,-64.9335103103976,-6.71253032104847,72.459846,AM,Norte,N,Amazonas
189,419,ALDEIA INDÍGENA VISTA ALEGRE,-60.423445629735,-3.67190374168751,33.463839,AM,Norte,N,Amazonas
190,420,ALDEIA INDÍGENA MAMORI,-60.0152986393109,-3.58762211788636,17.662772,AM,Norte,N,Amazonas
191,421,ALDEIA INDÍGENA MARINHEIRO,-59.9828045729604,-3.57008323866953,24.207693,AM,Norte,N,Amazonas
192,422,ALDEIA INDÍGENA JUMA,-59.8505498261927,-3.85753464250951,21.903145,AM,Norte,N,Amazonas
193,425,ALDEIA INDÍGENA BOA VISTA,-59.3819049486607,-3.22394055654998,15.529109,AM,Norte,N,Amazonas
194,426,ALDEIA INDÍGENA JUTAÍ,-59.3234933642686,-3.35387392195599,11.982061,AM,Norte,N,Amazonas
195,427,ALDEIA INDÍGENA CESSAINA,-59.3782999382005,-3.35848383226196,38.423666,AM,Norte,N,Amazonas
196,428,ALDEIA INDÍGENA JABUTI,-59.432692818367,-3.40298531922224,36.872943,AM,Norte,N,Amazonas
197,433,ALDEIA INDÍGENA CAJUHIRI ATRAVESSADO,-63.3663516353811,-3.93095861724238,58.979493,AM,Norte,N,Amazonas
198,438,ALDEIA INDÍGENA SANTA RITA,-69.4346331017787,-6.65340100454915,125.829525,AM,Norte,N,Amazonas
199,439,ALDEIA INDÍGENA MAMORI,-69.5853146911398,-6.65920202071185,144.431656,AM,Norte,N,Amazonas
200,440,ALDEIA INDÍGENA SÃO MIGUEL,-69.6878835265293,-7.04756501607171,151.533029,AM,Norte,N,Amazonas
201,441,ALDEIA INDÍGENA FORTALEZA,-69.6682441653116,-7.13417332304968,150.725255,AM,Norte,N,Amazonas
202,442,ALDEIA INDÍGENA SÃO JOÃO,-70.1556814803636,-7.07943527214718,172.091728,AM,Norte,N,Amazonas
203,443,ALDEIA INDÍGENA SABÓIA,-70.2304241664482,-7.23261215974249,180.836232,AM,Norte,N,Amazonas
204,445,ALDEIA INDÍGENA BOLA,-70.0344800236819,-6.63360639211409,149.847315,AM,Norte,N,Amazonas
205,446,ALDEIA INDÍGENA SÃO JOSÉ DE BAIXO,-70.126025614332,-7.0610314254196,147.819541,AM,Norte,N,Amazonas
206,447,ALDEIA INDÍGENA SÃO JOSÉ DE CIMA,-70.0961463935209,-7.02766069427946,143.073926,AM,Norte,N,Amazonas
207,448,ALDEIA INDÍGENA ESTIRÃO KULINA,-70.2568569358601,-7.15121815873003,204.036469,AM,Norte,N,Amazonas
208,449,ALDEIA INDÍGENA ESTIRÃO DE BAIXO,-70.1905557958648,-7.15022505252334,136.327676,AM,Norte,N,Amazonas
209,450,ALDEIA INDÍGENA MANDUCA,-70.2304155458743,-6.88671487807928,144.790072,AM,Norte,N,Amazonas
210,451,ALDEIA INDÍGENA TORRE DA LUA,-70.2507437457759,-6.89362546734201,137.775435,AM,Norte,N,Amazonas
211,452,ALDEIA INDÍGENA BOA VISTA,-70.2919299645441,-6.86792158882099,137.506362,AM,Norte,N,Amazonas
212,453,ALDEIA INDÍGENA PARANÁ,-70.3031833375734,-6.87352306156376,139.235648,AM,Norte,N,Amazonas
213,454,ALDEIA INDÍGENA PORTO VELHO,-70.348463189041,-6.91036573795428,139.974974,AM,Norte,N,Amazonas
214,455,ALDEIA INDÍGENA DEGREDO,-70.5733123352923,-6.85473004270808,132.332143,AM,Norte,N,Amazonas
215,456,ALDEIA INDÍGENA BAÚ VELHO,-70.5683356146145,-6.872399268576,136.874091,AM,Norte,N,Amazonas
216,457,ALDEIA INDÍGENA BAÚ NOVO,-70.571118938452,-6.88063554267838,147.495274,AM,Norte,N,Amazonas
217,458,ALDEIA INDÍGENA CACHORRO,-70.5623330824716,-6.89250713776389,139.805608,AM,Norte,N,Amazonas
